condition medium, random seed 649601
timestamp, left_pos_x, left_pos_y, left_pos_z, left_quat_x, left_quat_y, left_quat_z, left_quat_w, right_pos_x, right_pos_y, right_pos_z, right_quat_x, right_quat_y, right_quat_z, right_quat_w, head_pos_x, head_pos_y, head_pos_z, head_quat_x, head_quat_y, head_quat_z, head_quat_w, marker_pos_x, marker_pos_y, marker_pos_z, marker_quat_x, marker_quat_y, marker_quat_z, marker_quat_w
32.8, 0, 0, 0, 0, 0, 0, 1, 0.00852353, 1.283407, 0.3371127, 0.4921184, 0.4811353, -0.4965814, -0.5289, 0.001594329, 1.169612, 0.1385647, -0.08715568, 0, 0, -0.9961947, -0.07402871, 1.296917, 0.3400635, 0.6167806, -0.3311286, -0.3059607, -0.6452315
32.85, 0, 0, 0, 0, 0, 0, 1, 0.05053493, 1.242306, 0.4250623, 0.4200116, 0.4654911, -0.4356105, -0.6458729, 0.001594329, 1.169601, 0.1385774, -0.08715568, 0, 0, -0.9961947, -0.02825622, 1.263601, 0.4436246, 0.4915706, -0.3759296, -0.3438222, -0.7062731
32.9, 0, 0, 0, 0, 0, 0, 1, 0.1206972, 1.130193, 0.5278969, 0.262909, 0.4530247, -0.3268847, -0.7866346, 0.001594329, 1.169624, 0.1385494, -0.08715568, 0, 0, -0.9961947, 0.05047525, 1.148483, 0.5696153, 0.2753087, -0.3938987, -0.4138775, -0.7731458
32.95, 0, 0, 0, 0, 0, 0, 1, 0.1748378, 0.9529518, 0.5685925, 0.08856931, 0.4425162, -0.1915562, -0.8715739, 0.001594329, 1.169615, 0.1385601, -0.08715568, 0, 0, -0.9961947, 0.1128206, 0.9572725, 0.6246397, 0.04850094, -0.3615716, -0.4618139, -0.8084811
33, 0, 0, 0, 0, 0, 0, 1, 0.185776, 0.7594463, 0.5289028, -0.08538196, 0.4577069, -0.03492958, -0.8843044, 0.001594329, 1.169594, 0.1385861, -0.08715568, 0, 0, -0.9961947, 0.1245265, 0.7456787, 0.5842658, -0.1621028, -0.2602214, -0.4819676, -0.8208014
33.05, 0, 0, 0, 0, 0, 0, 1, 0.157397, 0.6064911, 0.4266417, -0.2414164, 0.4943992, 0.1440082, -0.8225261, 0.00159433, 1.169454, 0.1387572, -0.08715568, 0, 0, -0.9961947, 0.08870058, 0.5819681, 0.4676969, -0.3465466, -0.0960198, -0.4604878, -0.8115644
33.1, 0, 0, 0, 0, 0, 0, 1, 0.1231008, 0.5395777, 0.3255522, -0.3446177, 0.5220754, 0.3169041, -0.712915, 0.001594328, 1.169373, 0.138858, -0.08715568, 0, 0, -0.9961947, 0.04576969, 0.5190933, 0.3501772, -0.4816633, 0.07536969, -0.3918428, -0.780243
33.15, 0, 0, 0, 0, 0, 0, 1, 0.1285112, 0.5030991, 0.2757065, -0.3993562, 0.4822096, 0.3819052, -0.6798065, 0.001594328, 1.169363, 0.1388696, -0.08715568, 0, 0, -0.9961947, 0.05132121, 0.4802346, 0.2986197, -0.5602127, 0.1073665, -0.3634666, -0.7365638
33.2, 0, 0, 0, 0, 0, 0, 1, 0.1514376, 0.5058587, 0.2869976, -0.3991568, 0.4510743, 0.3805888, -0.7016823, 0.001594329, 1.169369, 0.1388625, -0.08715568, 0, 0, -0.9961947, 0.0768875, 0.4795958, 0.3145411, -0.5752443, 0.073033, -0.3613324, -0.7302048
33.25, 0, 0, 0, 0, 0, 0, 1, 0.1609548, 0.5813772, 0.3753986, -0.2886904, 0.4765739, 0.3536529, -0.7513088, 0.001594329, 1.169399, 0.1388254, -0.08715568, 0, 0, -0.9961947, 0.08783676, 0.566277, 0.4132383, -0.4949146, 0.01603743, -0.3303294, -0.8035452
33.3, 0, 0, 0, 0, 0, 0, 1, 0.1693631, 0.7087204, 0.4697899, -0.1433432, 0.5053498, 0.3147001, -0.7905936, 0.001594329, 1.169437, 0.1387791, -0.08715568, 0, 0, -0.9961947, 0.09893622, 0.7111717, 0.5149579, -0.3805254, -0.04638177, -0.2824958, -0.8793437
33.35, 0, 0, 0, 0, 0, 0, 1, 0.1576868, 0.8584151, 0.5275196, -0.05007897, 0.558247, 0.1930566, -0.8053456, 0.001594329, 1.169485, 0.1387209, -0.08715568, 0, 0, -0.9961947, 0.08478177, 0.8674767, 0.5676299, -0.2316099, -0.08706143, -0.3206907, -0.9142947
33.4, 0, 0, 0, 0, 0, 0, 1, 0.1265154, 1.004201, 0.5425716, -0.001669542, 0.6028492, -0.02949871, -0.7973079, 0.001594329, 1.169571, 0.1386154, -0.08715568, 0, 0, -0.9961947, 0.04926019, 1.003097, 0.5747666, -0.04216489, -0.1354787, -0.442597, -0.885424
33.45, 0, 0, 0, 0, 0, 0, 1, 0.07414757, 1.166265, 0.5063855, 0.1539671, 0.6084547, -0.2608475, -0.7335091, 0.00159433, 1.169648, 0.1385198, -0.08715568, 0, 0, -0.9961947, -0.005789526, 1.16565, 0.5312004, 0.2264173, -0.2079462, -0.4727395, -0.8258396
33.5, 0, 0, 0, 0, 0, 0, 1, 0.01506901, 1.273497, 0.412714, 0.3280551, 0.5409805, -0.4839248, -0.6045964, 0.00159433, 1.169633, 0.1385375, -0.08715568, 0, 0, -0.9961947, -0.06657878, 1.272807, 0.4311331, 0.4991767, -0.2882887, -0.4440298, -0.6859664
33.55, 0, 0, 0, 0, 0, 0, 1, -0.009248166, 1.310569, 0.3457202, -0.4494609, -0.4428456, 0.5866901, 0.5076095, 0.001594329, 1.169615, 0.1385605, -0.08715568, 0, 0, -0.9961947, -0.09155224, 1.31503, 0.3602887, -0.6422964, 0.3563353, 0.3727414, 0.5670489
33.6, 0, 0, 0, 0, 0, 0, 1, 0.002154988, 1.310265, 0.3691727, -0.4870616, -0.3840898, 0.5922059, 0.5143327, 0.001594329, 1.16965, 0.138518, -0.08715568, 0, 0, -0.9961947, -0.07895904, 1.323579, 0.3849632, -0.6500711, 0.4110917, 0.3363684, 0.5433852
33.65, 0, 0, 0, 0, 0, 0, 1, 0.04219731, 1.256681, 0.4552789, 0.4493744, 0.3659557, -0.5496627, -0.6016726, 0.00159433, 1.169644, 0.1385252, -0.08715568, 0, 0, -0.9961947, -0.03471536, 1.278012, 0.4804891, 0.5668457, -0.4544237, -0.3542255, -0.5888203
33.7, 0, 0, 0, 0, 0, 0, 1, 0.09802422, 1.134002, 0.5387989, 0.3520748, 0.3695242, -0.4833605, -0.7112368, 0.001594329, 1.169622, 0.1385516, -0.08715568, 0, 0, -0.9961947, 0.0279483, 1.155814, 0.5790446, 0.4301885, -0.4730259, -0.4084346, -0.6514336
33.75, 0, 0, 0, 0, 0, 0, 1, 0.1602811, 0.9573787, 0.5783369, 0.2128313, 0.371332, -0.3993132, -0.8107801, 0.001594329, 1.169593, 0.1385873, -0.08715568, 0, 0, -0.9961947, 0.09935316, 0.9703789, 0.6342375, 0.2579219, -0.4683178, -0.4746801, -0.6991664
33.8, 0, 0, 0, 0, 0, 0, 1, 0.2127836, 0.7661644, 0.5453988, 0.04995643, 0.3809039, -0.2929301, -0.8755619, 0.001594329, 1.169567, 0.1386203, -0.08715568, 0, 0, -0.9961947, 0.1595009, 0.7617053, 0.6097972, 0.06913786, -0.4224859, -0.5337276, -0.7292877
33.85, 0, 0, 0, 0, 0, 0, 1, 0.2492262, 0.6048344, 0.4528605, -0.1286294, 0.3920299, -0.1381388, -0.9003803, 0.00159433, 1.169396, 0.1388289, -0.08715568, 0, 0, -0.9961947, 0.1994515, 0.5795685, 0.5152321, -0.1481291, -0.3306389, -0.5604318, -0.7447497
33.9, 0, 0, 0, 0, 0, 0, 1, 0.2955099, 0.5078219, 0.3394221, -0.3077899, 0.35238, 0.05322762, -0.8821908, 0.001594328, 1.169373, 0.138858, -0.08715568, 0, 0, -0.9961947, 0.248336, 0.4640356, 0.3929336, -0.3914778, -0.2323225, -0.5358576, -0.7110753
33.95, 0, 0, 0, 0, 0, 0, 1, 0.2930009, 0.528452, 0.3160922, -0.3242188, 0.3878174, 0.1916231, -0.841285, 0.001594328, 1.169381, 0.1388488, -0.08715568, 0, 0, -0.9961947, 0.2347868, 0.4909366, 0.3631007, -0.4676378, -0.1366271, -0.4565972, -0.744424
34, 0, 0, 0, 0, 0, 0, 1, 0.3052194, 0.588901, 0.3386215, -0.2988704, 0.4347135, 0.2620654, -0.808098, 0.001594329, 1.169414, 0.1388068, -0.08715568, 0, 0, -0.9961947, 0.238904, 0.56202, 0.3820471, -0.4724789, -0.07174468, -0.3996551, -0.7822354
34.05, 0, 0, 0, 0, 0, 0, 1, 0.3324706, 0.6604168, 0.3946922, -0.2490962, 0.4407979, 0.1836215, -0.8425743, 0.001594329, 1.169434, 0.1387831, -0.08715568, 0, 0, -0.9961947, 0.2686963, 0.6350479, 0.4426021, -0.3990597, -0.1287289, -0.4299611, -0.799571
34.1, 0, 0, 0, 0, 0, 0, 1, 0.3392643, 0.7610532, 0.456572, -0.1818003, 0.4525404, 0.09230787, -0.8681216, 0.001594329, 1.169457, 0.1387545, -0.08715568, 0, 0, -0.9961947, 0.2768759, 0.740032, 0.5082623, -0.30181, -0.1855556, -0.4562593, -0.8162766
34.15, 0, 0, 0, 0, 0, 0, 1, 0.3192115, 0.8795714, 0.5079242, -0.08505161, 0.464379, -0.003775692, -0.8815351, 0.001594329, 1.169501, 0.1387008, -0.08715568, 0, 0, -0.9961947, 0.2567431, 0.8677053, 0.5623575, -0.1790228, -0.2448537, -0.4630854, -0.8327961
34.2, 0, 0, 0, 0, 0, 0, 1, 0.2686129, 1.003951, 0.5366508, 0.03185344, 0.4864442, -0.1169744, -0.8652597, 0.001594329, 1.16956, 0.1386283, -0.08715568, 0, 0, -0.9961947, 0.2027269, 1.002974, 0.5882664, -0.02033822, -0.2898488, -0.4620531, -0.8379028
34.25, 0, 0, 0, 0, 0, 0, 1, 0.1824289, 1.128461, 0.5276949, 0.1622297, 0.5185394, -0.288043, -0.7885618, 0.00159433, 1.169586, 0.1385962, -0.08715568, 0, 0, -0.9961947, 0.1091862, 1.132356, 0.5680242, 0.2053701, -0.3112909, -0.4741126, -0.7975829
34.3, 0, 0, 0, 0, 0, 0, 1, 0.07710914, 1.235673, 0.4560573, 0.3151029, 0.5089282, -0.4930758, -0.6313308, 0.001594329, 1.169585, 0.138598, -0.08715568, 0, 0, -0.9961947, -0.002642393, 1.236915, 0.4814393, 0.4790383, -0.3247358, -0.4565087, -0.6757729
34.35, 0, 0, 0, 0, 0, 0, 1, 0.007449939, 1.287702, 0.3618118, -0.4588704, -0.4287998, 0.619304, 0.471202, 0.001594329, 1.16963, 0.1385422, -0.08715568, 0, 0, -0.9961947, -0.07500552, 1.288905, 0.3761557, -0.6760094, 0.3546544, 0.3722773, 0.5278649
34.4, 0, 0, 0, 0, 0, 0, 1, -0.008203797, 1.297049, 0.3318154, -0.538827, -0.357636, 0.6366416, 0.4200588, 0.00159433, 1.169637, 0.1385337, -0.08715568, 0, 0, -0.9961947, -0.09108303, 1.305331, 0.3400939, -0.7321581, 0.3965464, 0.2950932, 0.4686317
34.45, 0, 0, 0, 0, 0, 0, 1, 0.009989219, 1.278386, 0.3793462, -0.5329332, -0.344069, 0.5973653, 0.4906664, 0.001594329, 1.169627, 0.1385454, -0.08715568, 0, 0, -0.9961947, -0.07083984, 1.296695, 0.3910743, -0.6777375, 0.4368003, 0.290989, 0.5149786
34.5, 0, 0, 0, 0, 0, 0, 1, 0.05652425, 1.208634, 0.4782075, 0.4453199, 0.360027, -0.5158334, -0.6371708, 0.001594329, 1.16961, 0.1385673, -0.08715568, 0, 0, -0.9961947, -0.01825055, 1.234758, 0.5052692, 0.5300273, -0.4694976, -0.3441558, -0.6166036
34.55, 0, 0, 0, 0, 0, 0, 1, 0.1122215, 1.069849, 0.5588731, 0.3041031, 0.3712296, -0.4179853, -0.7713612, 0.001594329, 1.169616, 0.1385596, -0.08715568, 0, 0, -0.9961947, 0.04655148, 1.092453, 0.6055915, 0.339985, -0.4762448, -0.4161491, -0.6960037
34.6, 0, 0, 0, 0, 0, 0, 1, 0.1406242, 0.8939483, 0.5682638, 0.1541042, 0.4053986, -0.3275059, -0.8394307, 0.001594329, 1.169603, 0.138575, -0.08715568, 0, 0, -0.9961947, 0.07952832, 0.9012871, 0.6250048, 0.1760177, -0.4255383, -0.4855185, -0.7431062
34.65, 0, 0, 0, 0, 0, 0, 1, 0.1427534, 0.7181767, 0.5060019, -0.02301648, 0.4846372, -0.1964069, -0.8520689, 0.001594329, 1.169578, 0.1386063, -0.08715568, 0, 0, -0.9961947, 0.07879832, 0.7037028, 0.5580245, -0.0009213965, -0.2900835, -0.5433521, -0.787794
34.7, 0, 0, 0, 0, 0, 0, 1, 0.1437014, 0.5802336, 0.3944854, -0.2345936, 0.5475578, 0.01363755, -0.8030941, 0.00159433, 1.169386, 0.1388412, -0.08715568, 0, 0, -0.9961947, 0.07368094, 0.5488423, 0.4279192, -0.236698, -0.09122556, -0.5494652, -0.7960779
34.75, 0, 0, 0, 0, 0, 0, 1, 0.1811007, 0.5108702, 0.2907282, -0.4246277, 0.5127389, 0.2483404, -0.7036456, 0.001594328, 1.169356, 0.1388787, -0.08715568, 0, 0, -0.9961947, 0.1069626, 0.4754177, 0.3066271, -0.4886963, 0.07868394, -0.4812358, -0.7234617
34.8, 0, 0, 0, 0, 0, 0, 1, 0.2629536, 0.4887158, 0.244139, -0.5010279, 0.3968658, 0.3112811, -0.7032585, 0.001594329, 1.169372, 0.1388582, -0.08715568, 0, 0, -0.9961947, 0.1955969, 0.4428831, 0.2633362, -0.6125325, 0.04714775, -0.4548905, -0.6447136
34.85, 0, 0, 0, 0, 0, 0, 1, 0.3211103, 0.5433579, 0.2970349, -0.4599578, 0.3954962, 0.230071, -0.7609789, 0.001594328, 1.169409, 0.1388131, -0.08715568, 0, 0, -0.9961947, 0.2592597, 0.4939835, 0.3242889, -0.5521739, -0.027711, -0.4972827, -0.6686151
34.9, 0, 0, 0, 0, 0, 0, 1, 0.3759559, 0.6402371, 0.3690617, -0.3906775, 0.3952181, 0.1365324, -0.8200809, 0.001594329, 1.169436, 0.1387807, -0.08715568, 0, 0, -0.9961947, 0.3195506, 0.591737, 0.4074319, -0.4660176, -0.1149897, -0.5301889, -0.6989312
34.95, 0, 0, 0, 0, 0, 0, 1, 0.4002873, 0.7764037, 0.4423566, -0.2825336, 0.4015827, 0.02917421, -0.8706635, 0.001594329, 1.169455, 0.138757, -0.08715568, 0, 0, -0.9961947, 0.3472377, 0.7360754, 0.4930069, -0.3416457, -0.2084603, -0.546428, -0.7356895
35, 0, 0, 0, 0, 0, 0, 1, 0.3833545, 0.9331453, 0.4966049, -0.1440497, 0.411186, -0.09094585, -0.8954913, 0.001594329, 1.169484, 0.1387208, -0.08715568, 0, 0, -0.9961947, 0.330292, 0.9074675, 0.5560281, -0.180973, -0.2963526, -0.5445707, -0.7634572
35.05, 0, 0, 0, 0, 0, 0, 1, 0.3370475, 1.079943, 0.5184063, -0.01139239, 0.4116763, -0.2149089, -0.8855547, 0.001594329, 1.169571, 0.1386161, -0.08715568, 0, 0, -0.9961947, 0.2818832, 1.068729, 0.5803518, -0.01376182, -0.3671691, -0.5356704, -0.7602992
35.1, 0, 0, 0, 0, 0, 0, 1, 0.2689361, 1.201991, 0.5128838, 0.1406469, 0.413275, -0.3097058, -0.8446921, 0.00159433, 1.169646, 0.1385217, -0.08715568, 0, 0, -0.9961947, 0.2076551, 1.208068, 0.5695742, 0.1568027, -0.414447, -0.4867732, -0.752794
35.15, 0, 0, 0, 0, 0, 0, 1, 0.1599622, 1.284667, 0.477485, 0.285157, 0.4398415, -0.4409168, -0.7285721, 0.00159433, 1.169642, 0.1385264, -0.08715568, 0, 0, -0.9961947, 0.08740126, 1.29657, 0.5174766, 0.3762381, -0.4063129, -0.4508173, -0.7000847
35.2, 0, 0, 0, 0, 0, 0, 1, 0.04158188, 1.312955, 0.3915118, -0.4444227, -0.4448042, 0.5520467, 0.5476151, 0.001594329, 1.169622, 0.1385515, -0.08715568, 0, 0, -0.9961947, -0.0400645, 1.32252, 0.4072747, -0.6053383, 0.3687295, 0.3665303, 0.6027105
35.25, 0, 0, 0, 0, 0, 0, 1, -0.007409214, 1.296027, 0.3238844, -0.5678439, -0.4012439, 0.5727957, 0.4341218, 0.001594329, 1.169608, 0.1385697, -0.08715568, 0, 0, -0.9961947, -0.09026312, 1.307778, 0.3220833, -0.7185807, 0.3671639, 0.2532349, 0.5335771
35.3, 0, 0, 0, 0, 0, 0, 1, -0.006490178, 1.260784, 0.3355879, -0.6036354, -0.3692499, 0.551179, 0.4421318, 0.001594329, 1.169628, 0.1385455, -0.08715568, 0, 0, -0.9961947, -0.08779322, 1.280038, 0.3305694, -0.7154713, 0.3969226, 0.2092227, 0.5355179
35.35, 0, 0, 0, 0, 0, 0, 1, 0.01204058, 1.180643, 0.4094981, 0.5212461, 0.4185418, -0.4985525, -0.5518792, 0.00159433, 1.169612, 0.1385645, -0.08715568, 0, 0, -0.9961947, -0.06820404, 1.203509, 0.4161371, 0.6108009, -0.3951307, -0.2764942, -0.627969
35.4, 0, 0, 0, 0, 0, 0, 1, 0.04095098, 1.025131, 0.4917222, 0.3056779, 0.5340679, -0.3648807, -0.6987092, 0.001594329, 1.169593, 0.1385872, -0.08715568, 0, 0, -0.9961947, -0.03827648, 1.03744, 0.5157553, 0.3779778, -0.3102452, -0.4087455, -0.7705894
35.45, 0, 0, 0, 0, 0, 0, 1, 0.07527804, 0.8156855, 0.5003451, 0.02034154, 0.6166968, -0.1308678, -0.77598, 0.001594329, 1.16957, 0.1386156, -0.08715568, 0, 0, -0.9961947, -0.002945244, 0.8087341, 0.5293087, 0.04750343, -0.1503131, -0.490868, -0.8568536
35.5, 0, 0, 0, 0, 0, 0, 1, 0.1011266, 0.6299157, 0.4089354, -0.2423566, 0.6176555, 0.1523207, -0.7325049, 0.001594329, 1.169526, 0.1386701, -0.08715568, 0, 0, -0.9961947, 0.02157106, 0.6122174, 0.4280087, -0.288089, 0.04307592, -0.4660262, -0.8354453
35.55, 0, 0, 0, 0, 0, 0, 1, 0.1368296, 0.4910138, 0.2720824, -0.4257803, 0.4923264, 0.3583808, -0.6692451, 0.001594329, 1.169431, 0.1387858, -0.08715568, 0, 0, -0.9961947, 0.05937842, 0.4646686, 0.2897841, -0.5557237, 0.121418, -0.3952914, -0.7212307
35.6, 0, 0, 0, 0, 0, 0, 1, 0.1463557, 0.4502366, 0.1914426, -0.47961, 0.4360914, 0.3991431, -0.6484469, 0.001594329, 1.169355, 0.1388798, -0.08715568, 0, 0, -0.9961947, 0.07069854, 0.41854, 0.2080987, -0.6268083, 0.1274696, -0.3805301, -0.6678771
35.65, 0, 0, 0, 0, 0, 0, 1, 0.1682384, 0.4592308, 0.2008081, -0.4717652, 0.4364682, 0.376661, -0.6671278, 0.001594328, 1.169363, 0.13887, -0.08715568, 0, 0, -0.9961947, 0.09379464, 0.4256046, 0.2190703, -0.6129366, 0.1065564, -0.395569, -0.6756328
35.7, 0, 0, 0, 0, 0, 0, 1, 0.2299497, 0.4988037, 0.2653359, -0.4324775, 0.4265601, 0.3223318, -0.7260247, 0.001594329, 1.169401, 0.1388237, -0.08715568, 0, 0, -0.9961947, 0.1597315, 0.4618367, 0.2919621, -0.5738801, 0.03418118, -0.4197376, -0.702363
35.75, 0, 0, 0, 0, 0, 0, 1, 0.3132513, 0.5938773, 0.3600488, -0.3416381, 0.4041663, 0.2501743, -0.8107687, 0.001594329, 1.169433, 0.1387842, -0.08715568, 0, 0, -0.9961947, 0.250246, 0.5589181, 0.4026434, -0.5021212, -0.08365268, -0.4262109, -0.7478107
35.8, 0, 0, 0, 0, 0, 0, 1, 0.3717141, 0.7469219, 0.4458494, -0.2196137, 0.3995224, 0.15314, -0.8767553, 0.001594329, 1.169452, 0.1387606, -0.08715568, 0, 0, -0.9961947, 0.3143606, 0.7220735, 0.5015202, -0.3835041, -0.1950706, -0.4282714, -0.794642
35.85, 0, 0, 0, 0, 0, 0, 1, 0.3761641, 0.9191666, 0.4970126, -0.1193645, 0.4182383, 0.01197972, -0.9003807, 0.001594329, 1.169503, 0.1386985, -0.08715568, 0, 0, -0.9961947, 0.3196731, 0.902513, 0.5564897, -0.2306013, -0.2712442, -0.4667435, -0.8095679
35.9, 0, 0, 0, 0, 0, 0, 1, 0.3302748, 1.062597, 0.515907, -0.04798637, 0.4400321, -0.165425, -0.881308, 0.001594329, 1.169624, 0.1385502, -0.08715568, 0, 0, -0.9961947, 0.2721458, 1.04748, 0.5742046, -0.05899552, -0.3203608, -0.5349081, -0.7795909
35.95, 0, 0, 0, 0, 0, 0, 1, 0.2511893, 1.180047, 0.5090856, 0.1065329, 0.4685823, -0.2938399, -0.8262805, 0.00159433, 1.169644, 0.1385242, -0.08715568, 0, 0, -0.9961947, 0.1848705, 1.178919, 0.5601408, 0.1471156, -0.3523073, -0.5097486, -0.7709689
36, 0, 0, 0, 0, 0, 0, 1, 0.1338169, 1.257129, 0.4617614, 0.2561399, 0.5014737, -0.4649222, -0.6832011, 0.00159433, 1.169614, 0.1385613, -0.08715568, 0, 0, -0.9961947, 0.0571158, 1.257039, 0.495273, 0.405441, -0.3364669, -0.4897367, -0.6946695
36.05, 0, 0, 0, 0, 0, 0, 1, 0.03152416, 1.284312, 0.3714197, -0.4095874, -0.4824096, 0.5933982, 0.4973909, 0.001594329, 1.1696, 0.1385798, -0.08715568, 0, 0, -0.9961947, -0.05074794, 1.280321, 0.3863019, -0.6361918, 0.3145892, 0.4114968, 0.5718076
36.1, 0, 0, 0, 0, 0, 0, 1, -0.003124512, 1.282164, 0.3181146, -0.5270091, -0.4230506, 0.6197892, 0.3989375, 0.001594329, 1.169608, 0.1385696, -0.08715568, 0, 0, -0.9961947, -0.08678885, 1.282346, 0.3206339, -0.7399144, 0.3326415, 0.3053877, 0.4986128
36.15, 0, 0, 0, 0, 0, 0, 1, 0.01469532, 1.272858, 0.3505234, -0.5734683, -0.3652403, 0.6005878, 0.420747, 0.001594329, 1.169619, 0.1385557, -0.08715568, 0, 0, -0.9961947, -0.06810597, 1.285068, 0.3515044, -0.7331991, 0.3916492, 0.2524081, 0.4952983
36.2, 0, 0, 0, 0, 0, 0, 1, 0.08009084, 1.225235, 0.4541198, -0.522573, -0.3176348, 0.5735842, 0.5450016, 0.001594329, 1.169616, 0.1385601, -0.08715568, 0, 0, -0.9961947, 0.002423748, 1.251466, 0.4710273, -0.6314621, 0.4781701, 0.2908278, 0.5366827
36.25, 0, 0, 0, 0, 0, 0, 1, 0.1834459, 1.096449, 0.5552407, 0.3900246, 0.2688352, -0.5414696, -0.694564, 0.001594329, 1.169614, 0.1385618, -0.08715568, 0, 0, -0.9961947, 0.1191079, 1.127012, 0.599202, 0.4663743, -0.5555458, -0.385612, -0.5702344
36.3, 0, 0, 0, 0, 0, 0, 1, 0.2636839, 0.9035035, 0.576643, 0.211089, 0.2706622, -0.47479, -0.810406, 0.001594329, 1.169596, 0.138584, -0.08715568, 0, 0, -0.9961947, 0.2135085, 0.9201064, 0.6415497, 0.2750134, -0.5545872, -0.4932957, -0.6111138
36.35, 0, 0, 0, 0, 0, 0, 1, 0.2971796, 0.6911564, 0.5102431, -0.01435838, 0.333674, -0.3198369, -0.8866566, 0.001594329, 1.169579, 0.1386056, -0.08715568, 0, 0, -0.9961947, 0.2535264, 0.6781387, 0.5804645, 0.02781497, -0.4484905, -0.581155, -0.6784848
36.4, 0, 0, 0, 0, 0, 0, 1, 0.301726, 0.5138727, 0.3603341, -0.259773, 0.3776236, -0.08039219, -0.8851302, 0.00159433, 1.169464, 0.1387449, -0.08715568, 0, 0, -0.9961947, 0.2560708, 0.4714668, 0.4162219, -0.2684714, -0.2730569, -0.5987681, -0.7034485
36.45, 0, 0, 0, 0, 0, 0, 1, 0.2500288, 0.4627332, 0.2471098, -0.364516, 0.4264531, 0.1594843, -0.8122997, 0.001594328, 1.169397, 0.1388286, -0.08715568, 0, 0, -0.9961947, 0.1885301, 0.4202774, 0.2848127, -0.4522979, -0.09101465, -0.5059017, -0.7288392
36.5, 0, 0, 0, 0, 0, 0, 1, 0.2245579, 0.4698738, 0.1925369, -0.4174845, 0.4362636, 0.359423, -0.7114744, 0.001594328, 1.169398, 0.1388273, -0.08715568, 0, 0, -0.9961947, 0.151863, 0.438509, 0.2196992, -0.5807796, 0.05641955, -0.3850387, -0.7150226
36.55, 0, 0, 0, 0, 0, 0, 1, 0.2472402, 0.4760941, 0.196737, -0.417757, 0.4245863, 0.3425108, -0.7265617, 0.001594329, 1.16942, 0.1387997, -0.08715568, 0, 0, -0.9961947, 0.176448, 0.4420276, 0.225617, -0.5781947, 0.03425938, -0.3969988, -0.7119756
36.6, 0, 0, 0, 0, 0, 0, 1, 0.2976819, 0.5077121, 0.2395459, -0.3873048, 0.4057425, 0.2966209, -0.7729062, 0.001594329, 1.169429, 0.1387886, -0.08715568, 0, 0, -0.9961947, 0.231623, 0.4711393, 0.2756672, -0.5490701, -0.03054452, -0.4149673, -0.7248388
36.65, 0, 0, 0, 0, 0, 0, 1, 0.3541799, 0.577962, 0.3119918, -0.324729, 0.3921682, 0.2311349, -0.8290548, 0.001594329, 1.169427, 0.1387906, -0.08715568, 0, 0, -0.9961947, 0.2937004, 0.5430572, 0.3581434, -0.4882863, -0.1138868, -0.4293745, -0.7511618
36.7, 0, 0, 0, 0, 0, 0, 1, 0.3917707, 0.6945957, 0.4010729, -0.2216047, 0.3899618, 0.137537, -0.8831221, 0.001594329, 1.169436, 0.1387808, -0.08715568, 0, 0, -0.9961947, 0.3361243, 0.6682608, 0.4577831, -0.3795748, -0.2093751, -0.4385144, -0.7872676
36.75, 0, 0, 0, 0, 0, 0, 1, 0.3893913, 0.8448402, 0.4787921, -0.1084385, 0.4021495, 0.008424246, -0.9090907, 0.001594329, 1.169471, 0.1387383, -0.08715568, 0, 0, -0.9961947, 0.3350856, 0.8295907, 0.5406342, -0.2288403, -0.2914523, -0.4597516, -0.8070416
36.8, 0, 0, 0, 0, 0, 0, 1, 0.3415993, 0.9992753, 0.5245988, -0.005492665, 0.4219683, -0.1507211, -0.8939775, 0.001594329, 1.169553, 0.1386374, -0.08715568, 0, 0, -0.9961947, 0.2845449, 0.9920748, 0.5854185, -0.05061686, -0.3483409, -0.4966274, -0.7933839
36.85, 0, 0, 0, 0, 0, 0, 1, 0.2543202, 1.160667, 0.5241822, 0.177242, 0.4461086, -0.2611443, -0.837482, 0.00159433, 1.169621, 0.1385532, -0.08715568, 0, 0, -0.9961947, 0.1887094, 1.173195, 0.5746239, 0.161058, -0.3852024, -0.4401276, -0.7949637
36.9, 0, 0, 0, 0, 0, 0, 1, 0.1304253, 1.287149, 0.4539835, 0.3541612, 0.4904515, -0.3771402, -0.7012792, 0.00159433, 1.169609, 0.1385679, -0.08715568, 0, 0, -0.9961947, 0.0531016, 1.307148, 0.4790269, 0.402831, -0.3580081, -0.373028, -0.7552533
36.95, 0, 0, 0, 0, 0, 0, 1, 0.02813269, 1.338268, 0.3389749, 0.4925704, 0.4992085, -0.4748848, -0.5316482, 0.001594329, 1.169627, 0.1385458, -0.08715568, 0, 0, -0.9961947, -0.05436779, 1.352398, 0.3393333, 0.6077645, -0.3149339, -0.2981441, -0.6652437
37, 0, 0, 0, 0, 0, 0, 1, -0.01078781, 1.3344, 0.2736584, -0.5743837, -0.4549133, 0.5266438, 0.4310263, 0.001594329, 1.169636, 0.1385349, -0.08715568, 0, 0, -0.9961947, -0.09322213, 1.345082, 0.2638317, -0.7102513, 0.3189568, 0.2349507, 0.5819004
