,elv_angle_pos,shoulder_elv_pos,end-effector_xpos_x,end-effector_xpos_y,end-effector_xpos_z
152,-1.5320148484848484,1.6501280808080807,-0.6472166956425225,-0.2688560830444683,0.9945804233579753
153,-1.5320148484848484,1.6818613131313132,-0.6480436207171838,-0.2692103408535794,1.0145277493894571
154,-1.5320148484848484,1.7135945454545454,-0.6482568779399557,-0.26949345746822784,1.0344818956042132
155,-1.5320148484848484,1.7453277777777778,-0.6478567064966791,-0.269704634574424,1.054423316581036
156,-1.5320148484848484,1.77706101010101,-0.6468439597884439,-0.26984313689158157,1.074332481571139
157,-1.5320148484848484,1.8087942424242425,-0.6452201045439016,-0.2699082929367138,1.094189894102961
158,-1.5320148484848484,1.8405274747474747,-0.6429872193139211,-0.26989949572600375,1.1139761115517877
159,-1.5320148484848484,1.8722607070707071,-0.6401479923501047,-0.26981620341305085,1.13367176465454
160,-1.5320148484848484,1.9039939393939393,-0.6367057188692979,-0.2696579398631485,1.1532575769500721
161,-1.5320148484848484,1.9357271717171718,-0.6326642977068527,-0.26942429516302485,1.1727143841254515
162,-1.5320148484848484,1.967460404040404,-0.6280282273620127,-0.2691149260655299,1.1920231532487464
163,-1.5320148484848484,1.9991936363636365,-0.6228026014393994,-0.2687295563688303,1.2111650018689832
164,-1.5320148484848484,2.0309268686868687,-0.6169931034912003,-0.2682679772297302,1.2301212169640683
165,-1.5320148484848484,2.062660101010101,-0.610606001265243,-0.2677300474108009,1.2488732737176078
166,-1.5320148484848484,2.094393333333333,-0.6036481403647556,-0.26711569346107955,1.2674028541057563
167,-1.5320148484848484,2.1261265656565658,-0.5961269373261979,-0.26642490983014777,1.285691865275388
168,-1.5320148484848484,2.157859797979798,-0.5880503721221337,-0.2656577589154848,1.3037224576951172
169,-1.5320148484848484,2.18959303030303,-0.5794269800966971,-0.2648143710430404,1.3214770430609135
170,-1.5320148484848484,2.2213262626262624,-0.570265843341775,-0.2638949443810512,1.3389383119383063
171,-1.5320148484848484,2.253059494949495,-0.5605765815225906,-0.2628997447871828,1.356089251123433
172,-1.5320148484848484,2.2847927272727273,-0.5503693421619337,-0.261829105589161,1.3729131607054792
173,-1.5320148484848484,2.3165259595959595,-0.5396547903928144,-0.26068342729909383,1.3893936708133574
174,-1.5320148484848484,2.3482591919191917,-0.5284440981898711,-0.25946317726178736,1.4055147580297793
175,-1.5320148484848484,2.3799924242424244,-0.5167489330903755,-0.2581688892373999,1.4212607614562158
176,-1.5320148484848484,2.4117256565656566,-0.5045814464161923,-0.25680116291884963,1.4366163984126055
177,-1.5320148484848484,2.443458888888889,-0.4919542610085612,-0.25536066338446256,1.4515667797560161
178,-1.5320148484848484,2.475192121212121,-0.4788804584880546,-0.25384812048640915,1.4660974248028633
179,-1.5320148484848484,2.5069253535353537,-0.465373566052541,-0.252264328175537,1.4801942758396875
180,-1.5320148484848484,2.538658585858586,-0.4514475428264537,-0.25061014376327934,1.493843712207897
181,-1.5320148484848484,2.570391818181818,-0.4371167657751133,-0.24888648712137587,1.5070325639483255
182,-1.5320148484848484,2.6021250505050504,-0.4223960151982948,-0.2470943398202024,1.5197481249918883
183,-1.5320148484848484,2.6338582828282826,-0.40730045981764507,-0.24523474420658356,1.5319781658830753
184,-1.5320148484848484,2.6655915151515153,-0.3918456414729792,-0.24330880242199415,1.543710946023502
185,-1.5320148484848484,2.6973247474747475,-0.3760474594428635,-0.2413176753621436,1.554935225423208
186,-1.5320148484848484,2.7290579797979797,-0.3599221544052827,-0.23926258157898256,1.5656402759479005
187,-1.5320148484848484,2.760791212121212,-0.34348629205454645,-0.23714479612621936,1.575815892050838
188,-1.5320148484848484,2.7925244444444446,-0.32675674639093544,-0.23496564934951866,1.5854524009785753
189,-1.5320148484848484,2.824257676767677,-0.3097506826999235,-0.23272652562257232,1.5945406724403184
190,-1.5320148484848484,2.855990909090909,-0.292485540238113,-0.23042886203032434,1.603072127731175
191,-1.5320148484848484,2.8877241414141412,-0.2749790146433334,-0.22807414700065184,1.6110387483001443
192,-1.5320148484848484,2.919457373737374,-0.2572490400866103,-0.22566391888588203,1.6184330837542351
193,-1.5320148484848484,2.951190606060606,-0.23931377118399408,-0.2231997644955521,1.6252482592906876
194,-1.5320148484848484,2.9829238383838383,-0.22119156468645643,-0.2206833175818887,1.6314779825498276
195,-1.5320148484848484,3.0146570707070706,-0.20290096096631155,-0.21811625727951442,1.6371165498816895
196,-1.5320148484848484,3.046390303030303,-0.18446066531879762,-0.21550030650094606,1.6421588520201125
197,-1.5320148484848484,3.0781235353535354,-0.16588952909766422,-0.21283723028947937,1.6466003791586268
198,-1.5320148484848484,3.1098567676767677,-0.147206530703763,-0.210128834131122,1.6504372254230386
199,-1.5320148484848484,3.14159,-0.1284307564457897,-0.20737696222724114,1.653666092736239
200,-1.493229696969697,0.0,0.05599592772742783,-0.18884649020231153,0.38611598615858517
201,-1.493229696969697,0.03173323232323232,0.03632270255501145,-0.19143706459450205,0.38457752241595866
202,-1.493229696969697,0.06346646464646465,0.016604115861879397,-0.19405096618709738,0.3836554192804691
203,-1.493229696969697,0.09519969696969696,-0.00314057342416995,-0.19668553443973177,0.3833509936473636
204,-1.493229696969697,0.1269329292929293,-0.02289207804942437,-0.19933807935453624,0.38366494416088476
205,-1.493229696969697,0.15866616161616162,-0.042631101826932145,-0.20200588413907464,0.38459735050577076
206,-1.493229696969697,0.19039939393939392,-0.06233835903830379,-0.20468620789721725,0.38614767332068556
207,-1.493229696969697,0.22213262626262625,-0.08199459382509788,-0.20737628834525298,0.38831475473366184
208,-1.493229696969697,0.2538658585858586,-0.10158059955025918,-0.21007334455052992,0.39109681951901804
209,-1.493229696969697,0.2855990909090909,-0.12107723811010625,-0.21277457968987482,0.39449147687459535
210,-1.493229696969697,0.31733232323232324,-0.14046545917741496,-0.2154771838250478,0.39849572281751877
211,-1.493229696969697,0.3490655555555556,-0.15972631935621612,-0.21817833669243444,0.40310594319608345
212,-1.493229696969697,0.38079878787878785,-0.17884100122901317,-0.22087521050420728,0.4083179173147299
213,-1.493229696969697,0.4125320202020202,-0.1977908322772335,-0.22356497275812867,0.41412682216846974
214,-1.493229696969697,0.4442652525252525,-0.21655730365585252,-0.2262447890532054,0.4205272372824959
215,-1.493229696969697,0.47599848484848484,-0.23512208880328553,-0.22891182590836176,0.4275131501521179
216,-1.493229696969697,0.5077317171717172,-0.2534670618677981,-0.23156325358131763,0.4350779622775457
217,-1.493229696969697,0.5394649494949495,-0.27157431593187353,-0.23419624888484575,0.44321449578745364
218,-1.493229696969697,0.5711981818181818,-0.2894261810161824,-0.23680799799759547,0.4519150006446617
219,-1.493229696969697,0.6029314141414142,-0.3070052418450229,-0.23939569926665422,0.46117116242669043
220,-1.493229696969697,0.6346646464646465,-0.3242943553553297,-0.24195656599906534,0.4709741106733529
221,-1.493229696969697,0.6663978787878788,-0.3412766679316198,-0.24448782923948006,0.4813144277930005
222,-1.493229696969697,0.6981311111111111,-0.3579356323495186,-0.2469867405311867,0.4921821585184518
223,-1.493229696969697,0.7298643434343435,-0.3742550244107909,-0.24945057465773235,0.5035668199031005
224,-1.493229696969697,0.7615975757575757,-0.3902189592531287,-0.2518766323624082,0.5154574118471403
225,-1.493229696969697,0.793330808080808,-0.40581190731826516,-0.2542622430428668,0.5278424281433252
226,-1.493229696969697,0.8250640404040404,-0.4210187099623285,-0.25660476741817173,0.5407098680311475
227,-1.493229696969697,0.8567972727272727,-0.43582459469271556,-0.25890160016561425,0.5540472482478146
228,-1.493229696969697,0.888530505050505,-0.4502151900161356,-0.26115017252465605,0.5678416155638968
229,-1.493229696969697,0.9202637373737373,-0.4641765398828691,-0.26334795486538315,0.5820795597910456
230,-1.493229696969697,0.9519969696969697,-0.47769511771269146,-0.2654924592189093,0.5967472272486821
231,-1.493229696969697,0.983730202020202,-0.4907578399883366,-0.2675812417671841,0.6118303346761225
232,-1.493229696969697,1.0154634343434343,-0.5033520794028056,-0.26961190528972123,0.627314183576139
233,-1.493229696969697,1.0471966666666666,-0.5154656775472775,-0.2715821015647938,0.6431836749755271
234,-1.493229696969697,1.078929898989899,-0.5270869571268448,-0.2734895337226856,0.6594233245878286
235,-1.493229696969697,1.1106631313131312,-0.538204733691769,-0.27533195854865034,0.6760172783629639
236,-1.493229696969697,1.1423963636363637,-0.5488083268724341,-0.2771071887332713,0.6929493284081237
237,-1.493229696969697,1.1741295959595959,-0.5588875711066922,-0.2788130950679552,0.7102029292639096
238,-1.493229696969697,1.2058628282828283,-0.5684328258487844,-0.2804476085833859,0.7277612145193437
239,-1.493229696969697,1.2375960606060605,-0.577434985249563,-0.2820087226287673,0.7456070137490419
240,-1.493229696969697,1.269329292929293,-0.5858854872982592,-0.2834944948897956,0.7637228697555065
241,-1.493229696969697,1.3010625252525252,-0.5937763224165905,-0.2849030493433279,0.7820910560991922
242,-1.493229696969697,1.3327957575757576,-0.60110004149655,-0.28623257814679515,0.8006935948987177
243,-1.493229696969697,1.3645289898989899,-0.6078497633737823,-0.287481343460465,0.8195122748833097
244,-1.493229696969697,1.3962622222222223,-0.6140191817290186,-0.2886476792007281,0.8385286696793242
245,-1.493229696969697,1.4279954545454545,-0.6196025714106178,-0.2897299927226522,0.8577241563124448
246,-1.493229696969697,1.459728686868687,-0.6245947941718458,-0.29072676643012907,0.8770799339069546
247,-1.493229696969697,1.4914619191919192,-0.6289913038171151,-0.2916365593119817,0.8965770425632615
248,-1.493229696969697,1.5231951515151514,-0.6327881507520003,-0.29245800840251335,0.9161963823946982
249,-1.493229696969697,1.5549283838383838,-0.6359819859324449,-0.2931898301650247,0.9359187327044343
250,-1.493229696969697,1.586661616161616,-0.6385700642091814,-0.29383082179692027,0.9557247712832229
251,-1.493229696969697,1.6183948484848485,-0.6405502470640001,-0.2943798624550891,0.9755950938085661
252,-1.493229696969697,1.6501280808080807,-0.6419210047351048,-0.2948359144003417,0.9955102333257849
253,-1.493229696969697,1.6818613131313132,-0.6426814177294168,-0.2951980240597572,1.01545067979139
254,-1.493229696969697,1.7135945454545454,-0.6428311777203033,-0.2954653230058649,1.0353968996591172
255,-1.493229696969697,1.7453277777777778,-0.6423705878298273,-0.2956370288517008,1.0553293554889034
256,-1.493229696969697,1.77706101010101,-0.6413005622952301,-0.2957124460608247,1.0752285255590923
257,-1.493229696969697,1.8087942424242425,-0.639622625519989,-0.2956909666714982,1.095074923462141
258,-1.493229696969697,1.8405274747474747,-0.6373389105103987,-0.29557207093429666,1.1148491176641153
259,-1.493229696969697,1.8722607070707071,-0.6344521566992534,-0.2953553278625149,1.1345317510083048
260,-1.493229696969697,1.9039939393939393,-0.630965707158825,-0.29504039569482166,1.1541035601433354
261,-1.493229696969697,1.9357271717171718,-0.6268835052059379,-0.2946270222696966,1.1735453948562466
262,-1.493229696969697,1.967460404040404,-0.6222100904025646,-0.29411504531127475,1.1928382372910815
263,-1.493229696969697,1.9991936363636365,-0.6169505939559683,-0.293504392626321,1.2119632210336653
264,-1.493229696969697,2.0309268686868687,-0.6111107335230246,-0.2927950822121275,1.2309016500433765
265,-1.493229696969697,2.062660101010101,-0.6046968074239583,-0.29198722227523993,1.249635017412872
266,-1.493229696969697,2.094393333333333,-0.5977156882713186,-0.2910810111609832,1.2681450239369
267,-1.493229696969697,2.1261265656565658,-0.5901748160206135,-0.290076737193869,1.2864135964715242
268,-1.493229696969697,2.157859797979798,-0.5820821904496033,-0.28897477842903707,1.3044229060652963
269,-1.493229696969697,2.18959303030303,-0.5734463630738227,-0.2877756023149933,1.322155385844151
270,-1.493229696969697,2.2213262626262624,-0.564276428506481,-0.28647976526796837,1.339593748632033
271,-1.493229696969697,2.253059494949495,-0.5545820152714378,-0.28508791215834,1.3567210042895308
272,-1.493229696969697,2.2847927272727273,-0.5443732760785133,-0.2836007757096263,1.3735204767530946
273,-1.493229696969697,2.3165259595959595,-0.533660877570919,-0.28201917581065267,1.3899758207577033
274,-1.493229696969697,2.3482591919191917,-0.5224559895551454,-0.2803440187415931,1.4060710382261565
275,-1.493229696969697,2.3799924242424244,-0.510770273724149,-0.27857629631465214,1.4217904943085262
276,-1.493229696969697,2.4117256565656566,-0.4986158718851987,-0.2767170849302546,1.4371189330556293
277,-1.493229696969697,2.443458888888889,-0.48600539370423634,-0.27476754454969066,1.4520414927107805
278,-1.493229696969697,2.475192121212121,-0.47295190397910214,-0.27272891758524764,1.466543720604428
279,-1.493229696969697,2.5069253535353537,-0.459468909454435,-0.27060252770893867,1.48061158763673
280,-1.493229696969697,2.538658585858586,-0.44557034519153915,-0.268389778581029,1.4942315023334798
281,-1.493229696969697,2.570391818181818,-0.4312705605069337,-0.2660921524996283,1.5073903244612827
282,-1.493229696969697,2.6021250505050504,-0.4165843044937594,-0.2637112089727096,1.5200753781882765
283,-1.493229696969697,2.6338582828282826,-0.4015267111406212,-0.2612485832139846,1.532274464777181
284,-1.493229696969697,2.6655915151515153,-0.38611328406285417,-0.2587059845641425,1.5439758747979182
285,-1.493229696969697,2.6973247474747475,-0.37035988086159793,-0.2560851948390349,1.5551683998475254
286,-1.493229696969697,2.7290579797979797,-0.3542826971264289,-0.25338806660647084,1.5658413437655947
287,-1.493229696969697,2.760791212121212,-0.3378982500976657,-0.25061652139333496,1.5759845333339615
288,-1.493229696969697,2.7925244444444446,-0.3212233620048057,-0.24777254782484157,1.5855883284498966
289,-1.493229696969697,2.824257676767677,-0.3042751430978748,-0.24485819969777625,1.5946436317625863
290,-1.493229696969697,2.855990909090909,-0.2870709743887802,-0.24187559398966885,1.6031418977632126
